customer_id,email,first_name,acquisition_channel,acquisition_date,country,customer_type,email_subscribed
CUST01081,jack.cust01081@example.com,Jack,meta,2024-04-11,US,one_time,True
CUST01082,lily.cust01082@example.com,Lily,meta,2024-04-15,US,one_time,True
CUST01083,mia.cust01083@example.com,Mia,meta,2024-04-22,US,one_time,True
CUST01084,william.cust01084@example.com,William,meta,2024-04-19,NL,one_time,True
CUST01085,logan.cust01085@example.com,Logan,meta,2024-04-22,FR,one_time,False
CUST01086,harry.cust01086@example.com,Harry,meta,2024-04-24,GB,one_time,True
CUST01087,george.cust01087@example.com,George,meta,2024-04-20,GB,subscription,True
CUST01088,george.cust01088@example.com,George,meta,2024-04-20,GB,subscription,True
CUST01089,william.cust01089@example.com,William,meta,2024-04-28,AU,one_time,True
CUST01090,harry.cust01090@example.com,Harry,meta,2024-04-24,US,one_time,True
CUST01091,oliver.cust01091@example.com,Oliver,meta,2024-04-10,US,one_time,True
CUST01092,harry.cust01092@example.com,Harry,meta,2024-04-28,US,subscription,False
CUST01093,noah.cust01093@example.com,Noah,meta,2024-04-01,GB,one_time,True
CUST01094,emma.cust01094@example.com,Emma,meta,2024-04-02,GB,one_time,True
CUST01095,isla.cust01095@example.com,Isla,meta,2024-04-28,US,subscription,False
CUST01096,grace.cust01096@example.com,Grace,meta,2024-04-24,GB,one_time,True
CUST01097,harry.cust01097@example.com,Harry,meta,2024-04-06,US,one_time,True
CUST01098,george.cust01098@example.com,George,meta,2024-04-19,GB,one_time,True
CUST01099,amelia.cust01099@example.com,Amelia,meta,2024-04-12,GB,one_time,False
CUST01100,george.cust01100@example.com,George,meta,2024-04-05,GB,subscription,True
CUST01101,zoe.cust01101@example.com,Zoe,meta,2024-04-24,US,one_time,True
CUST01102,mason.cust01102@example.com,Mason,meta,2024-04-23,US,one_time,True
CUST01103,jack.cust01103@example.com,Jack,meta,2024-04-16,DE,one_time,False
CUST01104,liam.cust01104@example.com,Liam,meta,2024-04-10,CA,one_time,True
CUST01105,jack.cust01105@example.com,Jack,meta,2024-04-05,CA,one_time,True
CUST01106,george.cust01106@example.com,George,meta,2024-04-11,GB,one_time,False
CUST01107,logan.cust01107@example.com,Logan,meta,2024-04-27,FR,subscription,True
CUST01108,zoe.cust01108@example.com,Zoe,meta,2024-04-23,US,one_time,True
CUST01109,george.cust01109@example.com,George,meta,2024-04-26,GB,one_time,False
CUST01110,grace.cust01110@example.com,Grace,meta,2024-04-19,GB,one_time,True
CUST01111,amelia.cust01111@example.com,Amelia,meta,2024-04-19,US,one_time,True
CUST01112,sophie.cust01112@example.com,Sophie,meta,2024-04-02,FR,one_time,True
CUST01113,william.cust01113@example.com,William,meta,2024-04-25,GB,one_time,True
CUST01114,william.cust01114@example.com,William,meta,2024-04-27,US,one_time,True
CUST01115,oliver.cust01115@example.com,Oliver,meta,2024-04-09,US,subscription,False
CUST01116,henry.cust01116@example.com,Henry,meta,2024-04-23,US,one_time,True
CUST01117,alex.cust01117@example.com,Alex,meta,2024-04-10,FR,one_time,True
CUST01118,jack.cust01118@example.com,Jack,meta,2024-04-21,US,one_time,True
CUST01119,james.cust01119@example.com,James,meta,2024-04-07,GB,one_time,True
CUST01120,jack.cust01120@example.com,Jack,meta,2024-04-01,US,one_time,True
CUST01121,chloe.cust01121@example.com,Chloe,meta,2024-04-08,GB,subscription,True
CUST01122,hannah.cust01122@example.com,Hannah,meta,2024-04-29,US,one_time,True
CUST01123,isla.cust01123@example.com,Isla,meta,2024-04-11,GB,one_time,True
CUST01124,henry.cust01124@example.com,Henry,meta,2024-04-06,AU,subscription,True
CUST01125,logan.cust01125@example.com,Logan,meta,2024-04-06,CA,subscription,True
CUST01126,jack.cust01126@example.com,Jack,meta,2024-04-16,DE,one_time,True
CUST01127,grace.cust01127@example.com,Grace,meta,2024-04-14,NL,one_time,True
CUST01128,hannah.cust01128@example.com,Hannah,meta,2024-04-11,GB,one_time,True
CUST01129,lucy.cust01129@example.com,Lucy,meta,2024-04-23,GB,one_time,True
CUST01130,george.cust01130@example.com,George,meta,2024-04-21,US,one_time,True
CUST01131,grace.cust01131@example.com,Grace,meta,2024-04-25,GB,one_time,True
CUST01132,isla.cust01132@example.com,Isla,meta,2024-04-12,GB,one_time,True
CUST01133,chloe.cust01133@example.com,Chloe,meta,2024-04-16,GB,one_time,True
CUST01134,alex.cust01134@example.com,Alex,meta,2024-04-17,US,one_time,True
CUST01135,ethan.cust01135@example.com,Ethan,meta,2024-04-12,US,one_time,True
CUST01136,oliver.cust01136@example.com,Oliver,meta,2024-04-20,GB,one_time,True
CUST01137,lucy.cust01137@example.com,Lucy,meta,2024-04-20,GB,one_time,False
CUST01138,emma.cust01138@example.com,Emma,meta,2024-04-02,NL,one_time,True
CUST01139,lucy.cust01139@example.com,Lucy,meta,2024-04-21,FR,one_time,True
CUST01140,sophie.cust01140@example.com,Sophie,meta,2024-04-19,CA,one_time,False
CUST01141,harry.cust01141@example.com,Harry,meta,2024-04-20,NL,one_time,True
CUST01142,isla.cust01142@example.com,Isla,meta,2024-04-02,GB,one_time,True
CUST01143,lucas.cust01143@example.com,Lucas,meta,2024-04-08,US,subscription,True
CUST01144,henry.cust01144@example.com,Henry,meta,2024-04-13,GB,one_time,True
CUST01145,mason.cust01145@example.com,Mason,meta,2024-04-16,CA,one_time,True
CUST01146,sophie.cust01146@example.com,Sophie,meta,2024-04-29,US,one_time,True
CUST01147,oliver.cust01147@example.com,Oliver,meta,2024-04-05,GB,one_time,True
CUST01148,james.cust01148@example.com,James,meta,2024-04-06,NL,subscription,True
CUST01149,jack.cust01149@example.com,Jack,meta,2024-04-29,US,one_time,False
CUST01150,amelia.cust01150@example.com,Amelia,meta,2024-04-26,DE,subscription,False
CUST01151,lily.cust01151@example.com,Lily,meta,2024-04-28,GB,one_time,True
CUST01152,ella.cust01152@example.com,Ella,meta,2024-04-02,GB,one_time,True
CUST01153,george.cust01153@example.com,George,meta,2024-04-22,US,one_time,True
CUST01154,lucy.cust01154@example.com,Lucy,meta,2024-04-20,AU,one_time,True
CUST01155,ava.cust01155@example.com,Ava,meta,2024-04-11,GB,one_time,True
CUST01156,lily.cust01156@example.com,Lily,meta,2024-04-26,FR,one_time,True
CUST01157,henry.cust01157@example.com,Henry,meta,2024-04-11,US,one_time,False
CUST01158,logan.cust01158@example.com,Logan,meta,2024-04-16,CA,one_time,False
CUST01159,william.cust01159@example.com,William,meta,2024-04-02,AU,subscription,True
CUST01160,mason.cust01160@example.com,Mason,meta,2024-04-11,GB,subscription,False
CUST01161,grace.cust01161@example.com,Grace,meta,2024-04-23,GB,subscription,True
CUST01162,hannah.cust01162@example.com,Hannah,meta,2024-04-02,GB,one_time,True
CUST01163,harry.cust01163@example.com,Harry,meta,2024-04-07,US,one_time,True
CUST01164,william.cust01164@example.com,William,meta,2024-04-02,GB,one_time,True
CUST01165,noah.cust01165@example.com,Noah,meta,2024-04-11,AU,one_time,True
CUST01166,harry.cust01166@example.com,Harry,meta,2024-04-12,US,subscription,False
CUST01167,lucas.cust01167@example.com,Lucas,meta,2024-04-04,GB,one_time,True
CUST01168,hannah.cust01168@example.com,Hannah,meta,2024-04-07,NL,one_time,True
CUST01169,ella.cust01169@example.com,Ella,meta,2024-04-02,US,one_time,False
CUST01170,grace.cust01170@example.com,Grace,meta,2024-04-11,GB,one_time,True
CUST01171,oliver.cust01171@example.com,Oliver,meta,2024-04-08,GB,subscription,True
CUST01172,logan.cust01172@example.com,Logan,meta,2024-04-19,DE,one_time,True
CUST01173,noah.cust01173@example.com,Noah,meta,2024-04-11,US,one_time,True
CUST01174,james.cust01174@example.com,James,meta,2024-04-28,GB,one_time,True
CUST01175,alex.cust01175@example.com,Alex,meta,2024-04-03,US,one_time,True
CUST01176,charlotte.cust01176@example.com,Charlotte,meta,2024-04-08,US,one_time,False
CUST01177,hannah.cust01177@example.com,Hannah,meta,2024-04-10,GB,subscription,True
CUST01178,noah.cust01178@example.com,Noah,meta,2024-04-17,GB,subscription,True
CUST01179,jack.cust01179@example.com,Jack,meta,2024-04-28,GB,one_time,True
CUST01180,oliver.cust01180@example.com,Oliver,meta,2024-04-12,DE,one_time,True
CUST01181,jack.cust01181@example.com,Jack,meta,2024-04-15,FR,one_time,True
CUST01182,jack.cust01182@example.com,Jack,meta,2024-04-27,US,one_time,True
CUST01183,sophie.cust01183@example.com,Sophie,meta,2024-04-08,GB,one_time,True
CUST01184,ava.cust01184@example.com,Ava,meta,2024-04-21,NL,one_time,True
CUST01185,ethan.cust01185@example.com,Ethan,google,2024-04-10,US,subscription,True
CUST01186,lily.cust01186@example.com,Lily,google,2024-04-15,US,one_time,True
CUST01187,lucas.cust01187@example.com,Lucas,google,2024-04-03,US,subscription,False
CUST01188,logan.cust01188@example.com,Logan,google,2024-04-16,US,subscription,True
CUST01189,lucas.cust01189@example.com,Lucas,google,2024-04-09,AU,one_time,True
CUST01190,harry.cust01190@example.com,Harry,google,2024-04-25,US,one_time,True
CUST01191,emma.cust01191@example.com,Emma,google,2024-04-23,GB,subscription,True
CUST01192,ethan.cust01192@example.com,Ethan,google,2024-04-25,GB,one_time,False
CUST01193,liam.cust01193@example.com,Liam,google,2024-04-24,DE,subscription,False
CUST01194,mia.cust01194@example.com,Mia,google,2024-04-18,US,one_time,False
CUST01195,chloe.cust01195@example.com,Chloe,google,2024-04-06,US,subscription,True
CUST01196,logan.cust01196@example.com,Logan,google,2024-04-01,US,subscription,False
CUST01197,james.cust01197@example.com,James,google,2024-04-07,GB,subscription,False
CUST01198,sam.cust01198@example.com,Sam,google,2024-04-03,US,one_time,True
CUST01199,george.cust01199@example.com,George,google,2024-04-05,US,one_time,True
CUST01200,ava.cust01200@example.com,Ava,google,2024-04-15,GB,one_time,True
CUST01201,lily.cust01201@example.com,Lily,google,2024-04-05,GB,one_time,False
CUST01202,jack.cust01202@example.com,Jack,google,2024-04-29,GB,one_time,True
CUST01203,liam.cust01203@example.com,Liam,google,2024-04-05,AU,subscription,True
CUST01204,grace.cust01204@example.com,Grace,google,2024-04-12,GB,one_time,True
CUST01205,olivia.cust01205@example.com,Olivia,google,2024-04-22,GB,one_time,True
CUST01206,logan.cust01206@example.com,Logan,google,2024-04-17,GB,subscription,True
CUST01207,mia.cust01207@example.com,Mia,google,2024-04-27,NL,subscription,False
CUST01208,olivia.cust01208@example.com,Olivia,google,2024-04-16,US,one_time,True
CUST01209,ava.cust01209@example.com,Ava,google,2024-04-09,US,one_time,True
CUST01210,sam.cust01210@example.com,Sam,google,2024-04-23,CA,one_time,True
CUST01211,liam.cust01211@example.com,Liam,google,2024-04-18,CA,subscription,True
CUST01212,alex.cust01212@example.com,Alex,google,2024-04-09,GB,subscription,False
CUST01213,amelia.cust01213@example.com,Amelia,google,2024-04-29,DE,subscription,True
CUST01214,william.cust01214@example.com,William,google,2024-04-28,US,subscription,False
CUST01215,logan.cust01215@example.com,Logan,google,2024-04-13,GB,one_time,True
CUST01216,ella.cust01216@example.com,Ella,google,2024-04-02,GB,subscription,True
CUST01217,hannah.cust01217@example.com,Hannah,google,2024-04-07,GB,one_time,False
CUST01218,isla.cust01218@example.com,Isla,google,2024-04-27,GB,subscription,True
CUST01219,james.cust01219@example.com,James,google,2024-04-18,US,subscription,True
CUST01220,alex.cust01220@example.com,Alex,google,2024-04-24,AU,subscription,True
CUST01221,isla.cust01221@example.com,Isla,google,2024-04-21,DE,one_time,True
CUST01222,emma.cust01222@example.com,Emma,google,2024-04-16,CA,subscription,True
CUST01223,mason.cust01223@example.com,Mason,google,2024-04-05,US,subscription,True
CUST01224,mia.cust01224@example.com,Mia,google,2024-04-10,FR,one_time,True
CUST01225,charlotte.cust01225@example.com,Charlotte,google,2024-04-21,US,subscription,True
CUST01226,william.cust01226@example.com,William,google,2024-04-04,US,one_time,True
CUST01227,alex.cust01227@example.com,Alex,google,2024-04-02,NL,one_time,False
CUST01228,harry.cust01228@example.com,Harry,google,2024-04-05,FR,subscription,True
CUST01229,noah.cust01229@example.com,Noah,google,2024-04-24,GB,subscription,False
CUST01230,lucy.cust01230@example.com,Lucy,google,2024-04-07,US,one_time,False
CUST01231,liam.cust01231@example.com,Liam,google,2024-04-03,GB,subscription,True
CUST01232,alex.cust01232@example.com,Alex,google,2024-04-28,DE,subscription,False
CUST01233,ella.cust01233@example.com,Ella,google,2024-04-04,DE,subscription,False
CUST01234,lily.cust01234@example.com,Lily,google,2024-04-23,DE,one_time,False
CUST01235,sophie.cust01235@example.com,Sophie,google,2024-04-27,CA,subscription,True
CUST01236,hannah.cust01236@example.com,Hannah,google,2024-04-24,US,one_time,True
CUST01237,james.cust01237@example.com,James,google,2024-04-17,CA,subscription,True
CUST01238,oliver.cust01238@example.com,Oliver,google,2024-04-01,US,one_time,False
CUST01239,sam.cust01239@example.com,Sam,google,2024-04-05,GB,one_time,True
CUST01240,harry.cust01240@example.com,Harry,google,2024-04-03,GB,one_time,True
CUST01241,logan.cust01241@example.com,Logan,google,2024-04-06,US,one_time,True
CUST01242,oliver.cust01242@example.com,Oliver,google,2024-04-18,NL,one_time,True
CUST01243,noah.cust01243@example.com,Noah,google,2024-04-25,FR,subscription,True
CUST01244,william.cust01244@example.com,William,google,2024-04-03,GB,subscription,False
CUST01245,ava.cust01245@example.com,Ava,google,2024-04-20,US,one_time,True
CUST01246,chloe.cust01246@example.com,Chloe,google,2024-04-04,GB,one_time,True
CUST01247,mason.cust01247@example.com,Mason,google,2024-04-05,GB,subscription,True
CUST01248,mason.cust01248@example.com,Mason,google,2024-04-26,GB,one_time,False
CUST01249,sam.cust01249@example.com,Sam,google,2024-04-02,DE,subscription,True
CUST01250,sophie.cust01250@example.com,Sophie,google,2024-04-25,DE,subscription,False
CUST01251,william.cust01251@example.com,William,google,2024-04-19,NL,subscription,True
CUST01252,isla.cust01252@example.com,Isla,google,2024-04-14,US,subscription,True
CUST01253,logan.cust01253@example.com,Logan,google,2024-04-11,GB,subscription,False
CUST01254,jack.cust01254@example.com,Jack,google,2024-04-07,AU,one_time,True
CUST01255,mason.cust01255@example.com,Mason,google,2024-04-29,FR,one_time,True
CUST01256,olivia.cust01256@example.com,Olivia,google,2024-04-27,GB,one_time,True
CUST01257,mia.cust01257@example.com,Mia,google,2024-04-23,GB,subscription,True
CUST01258,ella.cust01258@example.com,Ella,google,2024-04-04,GB,one_time,True
CUST01259,ella.cust01259@example.com,Ella,google,2024-04-27,DE,subscription,True
CUST01260,ella.cust01260@example.com,Ella,google,2024-04-11,FR,one_time,True
CUST01261,jack.cust01261@example.com,Jack,google,2024-04-05,FR,subscription,True
CUST01262,jack.cust01262@example.com,Jack,google,2024-04-29,GB,one_time,True
CUST01263,lucas.cust01263@example.com,Lucas,google,2024-04-15,DE,subscription,False
CUST01264,hannah.cust01264@example.com,Hannah,google,2024-04-01,NL,one_time,True
CUST01265,amelia.cust01265@example.com,Amelia,google,2024-04-10,US,subscription,True
CUST01266,ava.cust01266@example.com,Ava,google,2024-04-24,GB,subscription,False
CUST01267,sophie.cust01267@example.com,Sophie,google,2024-04-01,US,subscription,True
CUST01268,jack.cust01268@example.com,Jack,google,2024-04-21,GB,one_time,False
CUST01269,ava.cust01269@example.com,Ava,google,2024-04-15,DE,subscription,True
CUST01270,oliver.cust01270@example.com,Oliver,google,2024-04-12,AU,subscription,False
CUST01271,harry.cust01271@example.com,Harry,tiktok,2024-04-20,US,one_time,True
CUST01272,george.cust01272@example.com,George,tiktok,2024-04-04,GB,one_time,True
CUST01273,grace.cust01273@example.com,Grace,tiktok,2024-04-12,GB,one_time,True
CUST01274,hannah.cust01274@example.com,Hannah,tiktok,2024-04-10,US,subscription,True
CUST01275,liam.cust01275@example.com,Liam,tiktok,2024-04-07,US,one_time,False
CUST01276,mason.cust01276@example.com,Mason,tiktok,2024-04-23,AU,one_time,True
CUST01277,mia.cust01277@example.com,Mia,tiktok,2024-04-07,FR,one_time,False
CUST01278,ava.cust01278@example.com,Ava,tiktok,2024-04-21,GB,one_time,False
CUST01279,lily.cust01279@example.com,Lily,tiktok,2024-04-10,GB,one_time,True
CUST01280,logan.cust01280@example.com,Logan,tiktok,2024-04-28,DE,one_time,True
CUST01281,ethan.cust01281@example.com,Ethan,tiktok,2024-04-14,DE,one_time,True
CUST01282,sam.cust01282@example.com,Sam,tiktok,2024-04-27,GB,one_time,True
CUST01283,james.cust01283@example.com,James,tiktok,2024-04-04,GB,one_time,True
CUST01284,logan.cust01284@example.com,Logan,tiktok,2024-04-02,NL,subscription,False
CUST01285,oliver.cust01285@example.com,Oliver,tiktok,2024-04-17,US,one_time,True
CUST01286,william.cust01286@example.com,William,tiktok,2024-04-08,GB,subscription,True
CUST01287,sam.cust01287@example.com,Sam,tiktok,2024-04-08,GB,one_time,True
CUST01288,oliver.cust01288@example.com,Oliver,tiktok,2024-04-04,FR,subscription,True
CUST01289,grace.cust01289@example.com,Grace,tiktok,2024-04-22,GB,one_time,True
CUST01290,ethan.cust01290@example.com,Ethan,tiktok,2024-04-17,DE,subscription,True
CUST01291,mason.cust01291@example.com,Mason,tiktok,2024-04-27,US,one_time,True
CUST01292,logan.cust01292@example.com,Logan,tiktok,2024-04-03,US,one_time,True
CUST01293,harry.cust01293@example.com,Harry,tiktok,2024-04-22,DE,one_time,True
CUST01294,ava.cust01294@example.com,Ava,tiktok,2024-04-10,US,one_time,False
CUST01295,sam.cust01295@example.com,Sam,tiktok,2024-04-12,US,one_time,True
CUST01296,george.cust01296@example.com,George,tiktok,2024-04-23,GB,subscription,True
CUST01297,chloe.cust01297@example.com,Chloe,tiktok,2024-04-10,NL,subscription,False
CUST01298,liam.cust01298@example.com,Liam,tiktok,2024-04-15,DE,one_time,False
CUST01299,liam.cust01299@example.com,Liam,tiktok,2024-04-06,GB,one_time,False
CUST01300,zoe.cust01300@example.com,Zoe,tiktok,2024-04-06,US,one_time,True
CUST01301,ethan.cust01301@example.com,Ethan,tiktok,2024-04-13,FR,one_time,True
CUST01302,mia.cust01302@example.com,Mia,tiktok,2024-04-07,GB,one_time,True
CUST01303,mason.cust01303@example.com,Mason,tiktok,2024-04-28,US,one_time,False
CUST01304,lucas.cust01304@example.com,Lucas,tiktok,2024-04-19,AU,one_time,False
CUST01305,emma.cust01305@example.com,Emma,tiktok,2024-04-14,FR,one_time,True
CUST01306,lucy.cust01306@example.com,Lucy,tiktok,2024-04-21,DE,one_time,False
CUST01307,amelia.cust01307@example.com,Amelia,tiktok,2024-04-17,DE,one_time,True
CUST01308,noah.cust01308@example.com,Noah,tiktok,2024-04-27,GB,one_time,True
CUST01309,liam.cust01309@example.com,Liam,tiktok,2024-04-29,GB,one_time,True
CUST01310,ethan.cust01310@example.com,Ethan,tiktok,2024-04-02,US,one_time,True
CUST01311,grace.cust01311@example.com,Grace,tiktok,2024-04-16,GB,subscription,False
CUST01312,olivia.cust01312@example.com,Olivia,tiktok,2024-04-29,GB,one_time,True
CUST01313,emma.cust01313@example.com,Emma,tiktok,2024-04-26,GB,one_time,True
CUST01314,olivia.cust01314@example.com,Olivia,tiktok,2024-04-09,FR,one_time,False
CUST01315,grace.cust01315@example.com,Grace,organic,2024-04-07,GB,one_time,True
CUST01316,zoe.cust01316@example.com,Zoe,organic,2024-04-16,GB,subscription,True
CUST01317,jack.cust01317@example.com,Jack,organic,2024-04-05,GB,subscription,True
CUST01318,oliver.cust01318@example.com,Oliver,organic,2024-04-10,DE,subscription,True
CUST01319,sam.cust01319@example.com,Sam,organic,2024-04-11,US,one_time,True
CUST01320,sam.cust01320@example.com,Sam,organic,2024-04-25,US,one_time,True
CUST01321,jack.cust01321@example.com,Jack,organic,2024-04-02,DE,one_time,False
CUST01322,sophie.cust01322@example.com,Sophie,organic,2024-04-14,GB,subscription,False
CUST01323,emma.cust01323@example.com,Emma,organic,2024-04-15,GB,one_time,True
CUST01324,amelia.cust01324@example.com,Amelia,organic,2024-04-29,GB,subscription,False
CUST01325,logan.cust01325@example.com,Logan,organic,2024-04-09,GB,subscription,True
CUST01326,zoe.cust01326@example.com,Zoe,organic,2024-04-08,US,subscription,True
CUST01327,noah.cust01327@example.com,Noah,organic,2024-04-22,GB,one_time,True
CUST01328,grace.cust01328@example.com,Grace,organic,2024-04-06,US,one_time,True
CUST01329,hannah.cust01329@example.com,Hannah,organic,2024-04-15,US,one_time,True
CUST01330,zoe.cust01330@example.com,Zoe,organic,2024-04-22,US,one_time,True
CUST01331,lucy.cust01331@example.com,Lucy,organic,2024-04-24,GB,one_time,True
CUST01332,isla.cust01332@example.com,Isla,organic,2024-04-13,US,one_time,True
CUST01333,mason.cust01333@example.com,Mason,organic,2024-04-18,GB,one_time,True
CUST01334,charlotte.cust01334@example.com,Charlotte,organic,2024-04-19,US,subscription,True
CUST01335,liam.cust01335@example.com,Liam,organic,2024-04-22,GB,subscription,True
CUST01336,hannah.cust01336@example.com,Hannah,organic,2024-04-19,FR,subscription,False
CUST01337,william.cust01337@example.com,William,organic,2024-04-11,DE,subscription,False
CUST01338,amelia.cust01338@example.com,Amelia,organic,2024-04-29,US,subscription,False
CUST01339,sophie.cust01339@example.com,Sophie,organic,2024-04-16,GB,subscription,True
CUST01340,isla.cust01340@example.com,Isla,organic,2024-04-02,DE,one_time,True
CUST01341,oliver.cust01341@example.com,Oliver,organic,2024-04-08,GB,one_time,True
CUST01342,grace.cust01342@example.com,Grace,organic,2024-04-24,US,subscription,True
CUST01343,harry.cust01343@example.com,Harry,organic,2024-04-10,US,one_time,False
CUST01344,liam.cust01344@example.com,Liam,organic,2024-04-25,GB,subscription,False
CUST01345,ella.cust01345@example.com,Ella,organic,2024-04-16,US,one_time,True
CUST01346,liam.cust01346@example.com,Liam,organic,2024-04-27,US,one_time,True
CUST01347,lucy.cust01347@example.com,Lucy,organic,2024-04-16,GB,one_time,True
CUST01348,oliver.cust01348@example.com,Oliver,organic,2024-04-17,GB,one_time,True
CUST01349,harry.cust01349@example.com,Harry,organic,2024-04-05,GB,one_time,False
CUST01350,lucy.cust01350@example.com,Lucy,organic,2024-04-14,GB,subscription,True
CUST01351,noah.cust01351@example.com,Noah,organic,2024-04-25,US,subscription,True
CUST01352,ella.cust01352@example.com,Ella,organic,2024-04-11,DE,subscription,True
CUST01353,harry.cust01353@example.com,Harry,organic,2024-04-05,DE,subscription,True
CUST01354,lily.cust01354@example.com,Lily,organic,2024-04-05,FR,subscription,True
CUST01355,ethan.cust01355@example.com,Ethan,organic,2024-04-21,GB,one_time,True
CUST01356,mia.cust01356@example.com,Mia,organic,2024-04-19,DE,one_time,False
CUST01357,george.cust01357@example.com,George,organic,2024-04-25,GB,subscription,False
CUST01358,olivia.cust01358@example.com,Olivia,organic,2024-04-07,DE,one_time,True
CUST01359,george.cust01359@example.com,George,organic,2024-04-27,GB,subscription,True
CUST01360,amelia.cust01360@example.com,Amelia,organic,2024-04-29,GB,subscription,False
CUST01361,lily.cust01361@example.com,Lily,organic,2024-04-18,GB,subscription,True
CUST01362,ella.cust01362@example.com,Ella,organic,2024-04-29,US,subscription,False
CUST01363,oliver.cust01363@example.com,Oliver,organic,2024-04-11,GB,one_time,True
CUST01364,william.cust01364@example.com,William,organic,2024-04-28,GB,one_time,True
CUST01365,isla.cust01365@example.com,Isla,organic,2024-04-14,GB,subscription,False
CUST01366,ella.cust01366@example.com,Ella,organic,2024-04-04,GB,subscription,True
CUST01367,isla.cust01367@example.com,Isla,organic,2024-04-18,AU,one_time,False
CUST01368,james.cust01368@example.com,James,organic,2024-04-01,US,subscription,False
CUST01369,oliver.cust01369@example.com,Oliver,organic,2024-04-06,DE,subscription,True
CUST01370,charlotte.cust01370@example.com,Charlotte,organic,2024-04-18,US,subscription,False
CUST01371,zoe.cust01371@example.com,Zoe,organic,2024-04-19,GB,one_time,True
CUST01372,lucas.cust01372@example.com,Lucas,organic,2024-04-09,FR,one_time,False
CUST01373,oliver.cust01373@example.com,Oliver,organic,2024-04-24,US,one_time,True
CUST01374,lily.cust01374@example.com,Lily,organic,2024-04-14,GB,subscription,True
CUST01375,amelia.cust01375@example.com,Amelia,organic,2024-04-19,NL,subscription,True
CUST01376,mia.cust01376@example.com,Mia,organic,2024-04-07,GB,subscription,True
CUST01377,isla.cust01377@example.com,Isla,organic,2024-04-16,US,subscription,True
CUST01378,oliver.cust01378@example.com,Oliver,organic,2024-04-11,US,subscription,True
CUST01379,sam.cust01379@example.com,Sam,organic,2024-04-09,GB,subscription,True
CUST01380,olivia.cust01380@example.com,Olivia,organic,2024-04-27,GB,subscription,True
CUST01381,oliver.cust01381@example.com,Oliver,organic,2024-04-08,DE,subscription,False
CUST01382,henry.cust01382@example.com,Henry,organic,2024-04-02,GB,subscription,False
CUST01383,zoe.cust01383@example.com,Zoe,organic,2024-04-11,NL,subscription,True
CUST01384,noah.cust01384@example.com,Noah,organic,2024-04-09,GB,one_time,False
CUST01385,emma.cust01385@example.com,Emma,organic,2024-04-29,GB,subscription,True
CUST01386,noah.cust01386@example.com,Noah,organic,2024-04-15,GB,subscription,True
CUST01387,william.cust01387@example.com,William,organic,2024-04-01,GB,subscription,True
CUST01388,henry.cust01388@example.com,Henry,organic,2024-04-25,GB,one_time,False
CUST01389,henry.cust01389@example.com,Henry,organic,2024-04-27,US,subscription,True
CUST01390,mia.cust01390@example.com,Mia,email,2024-04-22,GB,one_time,True
CUST01391,harry.cust01391@example.com,Harry,email,2024-04-20,US,subscription,True
CUST01392,sam.cust01392@example.com,Sam,email,2024-04-02,US,one_time,False
CUST01393,hannah.cust01393@example.com,Hannah,email,2024-04-27,AU,subscription,True
CUST01394,mia.cust01394@example.com,Mia,email,2024-04-15,GB,subscription,True
CUST01395,jack.cust01395@example.com,Jack,email,2024-04-23,DE,subscription,False
CUST01396,sophie.cust01396@example.com,Sophie,email,2024-04-16,GB,one_time,True
CUST01397,george.cust01397@example.com,George,email,2024-04-27,US,one_time,True
CUST01398,harry.cust01398@example.com,Harry,email,2024-04-19,GB,subscription,True
CUST01399,liam.cust01399@example.com,Liam,email,2024-04-11,US,one_time,True
CUST01400,noah.cust01400@example.com,Noah,email,2024-04-06,US,subscription,True
CUST01401,amelia.cust01401@example.com,Amelia,email,2024-04-12,GB,subscription,True
CUST01402,olivia.cust01402@example.com,Olivia,email,2024-04-24,CA,subscription,True
CUST01403,liam.cust01403@example.com,Liam,email,2024-04-26,AU,one_time,True
CUST01404,sam.cust01404@example.com,Sam,email,2024-04-29,FR,subscription,False
CUST01405,chloe.cust01405@example.com,Chloe,email,2024-04-08,GB,one_time,True
CUST01406,lucy.cust01406@example.com,Lucy,email,2024-04-05,GB,subscription,True
CUST01407,mason.cust01407@example.com,Mason,email,2024-04-04,US,subscription,True
CUST01408,lucas.cust01408@example.com,Lucas,email,2024-04-16,GB,subscription,False
CUST01409,ethan.cust01409@example.com,Ethan,email,2024-04-11,GB,subscription,True
CUST01410,ava.cust01410@example.com,Ava,email,2024-04-28,GB,one_time,True
CUST01411,oliver.cust01411@example.com,Oliver,email,2024-04-17,GB,subscription,True
CUST01412,noah.cust01412@example.com,Noah,email,2024-04-14,US,subscription,False
CUST01413,harry.cust01413@example.com,Harry,email,2024-04-10,US,one_time,False
CUST01414,lucy.cust01414@example.com,Lucy,email,2024-04-05,DE,one_time,True
CUST01415,alex.cust01415@example.com,Alex,email,2024-04-10,US,subscription,True
CUST01416,zoe.cust01416@example.com,Zoe,email,2024-04-05,AU,subscription,True
CUST01417,ethan.cust01417@example.com,Ethan,email,2024-04-25,US,subscription,False
CUST01418,mason.cust01418@example.com,Mason,email,2024-04-23,FR,subscription,True
CUST01419,jack.cust01419@example.com,Jack,email,2024-04-28,GB,subscription,True
CUST01420,liam.cust01420@example.com,Liam,email,2024-04-03,GB,subscription,True
